,name_id,name
802,nm6714903,Sean Evans
803,nm3219657,Michal Kollar
804,nm0872316,Blair Treu
805,nm0000247,John Woo
806,nm0343472,Paul Gross
807,nm2117510,Cal Brunker
808,nm0871860,Jeff Tremaine
809,nm1190360,Dimitar Mitovski
810,nm0454512,Braden King
811,nm0585344,Jim Mickle
812,nm0768959,Dan Scanlon
813,nm1818121,Nacho G. Velilla
814,nm0340436,Kevin Greutert
815,nm1243905,Michael Gracey
816,nm0362566,Catherine Hardwicke
817,nm0236226,Michael Dowse
818,nm3595665,Thiru
819,nm1026031,Leon Ford
820,nm0004410,Mark Neveldine
821,nm0516360,Ken Loach
822,nm0591362,Luca Miniero
823,nm0911061,Wayne Wang
824,nm0408101,Thomas Imbach
825,nm3708537,Giuseppe Papasso
826,nm3440769,Andrew Finnigan
827,nm0267244,Josef Fares
828,nm1183120,Travis Oates
829,nm2464576,Yoshinori Kobayashi
830,nm2546059,Burhan Qurbani
831,nm2294243,Rebecca Zlotowski
832,nm1485677,Hamdi Alkan
833,nm0873296,Jan Troell
834,nm0476174,Yusuf Kurçenli
835,nm1367933,Yann Samuell
836,nm0200500,Pepe Danquart
837,nm1093039,Mike Flanagan
838,nm1040773,Heiward Mak
839,nm1148550,Ava DuVernay
840,nm0080235,Vishal Bhardwaj
841,nm0594985,Alexander Moberg
842,nm0067166,Frédéric Beigbeder
843,nm3054794,Bogdan George Apetri
844,nm0111379,Jean-Stéphane Bron
845,nm3240319,Curt Morgan
846,nm0178997,Frank Coraci
847,nm0855280,Craig Teper
848,nm1547859,Kyle Patrick Alvarez
849,nm1633080,Daniel Schechter
850,nm3936005,Antoine Thomas
851,nm1313925,Pip Chodorov
852,nm2056306,Alexandre Coffre
853,nm0148435,Matteo Cerami
854,nm1970591,Leste Chen
855,nm2158772,Jeff Nichols
856,nm1920049,Alejandro Monteverde
857,nm1084723,Chris Fisher
858,nm0765767,Kiyoshi Sasabe
859,nm1016428,James Marsh
860,nm4270383,Natalya Uglitskikh
861,nm1142688,Eron Sheean
862,nm2030556,Barry Battles
863,nm4322150,Ayman Makram
864,nm3946106,Vysakh
865,nm0618779,Ruba Nadda
866,nm0380547,Gerardo Herrero
867,nm0898288,Denis Villeneuve
868,nm1871577,Vikram Gandhi
869,nm0116511,Massimiliano Bruno
870,nm0868399,Pablo Torre
871,nm0782384,Susan Seidelman
872,nm0749914,Raoul Ruiz
873,nm0430782,Joshiy
874,nm3768305,Hwan-ki Min
875,nm0881178,Mirjam Unger
876,nm3172831,Johnny Remo
877,nm4429370,Francesco Antonio Castaldo
878,nm4443317,Xuan Liang
879,nm0197636,Stephen Daldry
880,nm0220600,Scott Derrickson
881,nm1027519,Javier Ruiz Caldera
882,nm0908824,Randall Wallace
883,nm0297202,Eytan Fox
884,nm4476118,Lim Chan-ik
885,nm0025534,Jean-Pierre Améris
886,nm1055105,Madhur Bhandarkar
887,nm0548474,Stratos Markidis
888,nm0741262,Bernard Rose
889,nm2295867,Patchanon Thammajira
890,nm1419617,Bård Breien
891,nm0134503,Saara Cantell
892,nm2416998,Dmitriy Korobkin
893,nm0454075,Daisaku Kimura
894,nm0030681,Sólveig Anspach
895,nm0230946,Martin Dolenský
896,nm0684336,Steve Pink
897,nm0762217,Simon Sandquist
898,nm1190574,Jacques Ouaniche
899,nm1783713,Bradley King
900,nm2627534,Nathaniel Thomas McGill
901,nm3969329,Miles Doleac
902,nm3221483,Navaniat Singh
903,nm0863387,George Tillman Jr.
904,nm0602871,James Moran
905,nm4593163,Maria Clara Escobar
906,nm4423631,Saranyoo Jiralak
907,nm3071876,Yukiyo Teramoto
908,nm0664582,Wladyslaw Pasikowski
909,nm1698571,Evan Goldberg
910,nm0099797,Pascal Bourdiaux
911,nm1159782,Seiji Mizushima
912,nm0235719,John Erick Dowdle
913,nm0583973,Lluís Miñarro
914,nm2035066,Pamela Tanner Boll
915,nm0626090,Jack Neo
916,nm0500610,David Leitch
917,nm0184108,Mark Cousins
918,nm5414064,Wang Chuan
919,nm2379770,Hugo Lara Chavez
920,nm1217362,Katsuhide Motoki
921,nm0625789,Tim Blake Nelson
922,nm3687830,Rick Alverson
923,nm6129645,Joseph Sayer
924,nm1392994,Amma Asante
925,nm0754118,David Rühm
926,nm3896035,Jordan Horowitz
927,nm2514599,Jug Radivojevic
928,nm0487166,Yorgos Lanthimos
929,nm1965597,Rhyan LaMarr
930,nm0647438,Ermanno Olmi
931,nm0921264,Piotr Weresniak
932,nm0563473,Carlo Mazzacurati
933,nm0069711,Lucas Belvaux
934,nm1224879,Pradeep Sarkar
935,nm0763587,Hugo Santiago
936,nm2565292,Tanwarin Sukkhapisit
937,nm6258663,Hulusi Orkun Eser
938,nm3067348,Henk Pretorius
939,nm0746162,Jean-Paul Rouve
940,nm1543762,Andrey Volgin
941,nm6301753,James Hung
942,nm5412893,Fernando Ayllón
943,nm0851752,Paolo Taviani
944,nm2792363,Carlos Val
945,nm0226151,Saskia Diesing
946,nm1547925,Poj Arnon
947,nm6381869,Natalia Meta
948,nm4914792,Frant Gwo
949,nm0782430,Ulrich Seidl
950,nm0617042,Mark Mylod
951,nm0240797,Dennis Dugan
952,nm0908824,Randall Wallace
953,nm0935863,Michael Winterbottom
954,nm0464846,Andrey Konchalovskiy
955,nm0000916,Peter Berg
956,nm0433368,Nemesio Juárez
957,nm2288785,Matthew Cooke
958,nm0770883,Feo Aladag
959,nm0640334,Gavin O'Connor
960,nm0825973,Michael Steiner
961,nm1626419,Seyfi Teoman
962,nm0610831,Gabriele Muccino
963,nm1979682,Alejandro González Padilla
964,nm0361407,Jugal Hansraj
965,nm0075849,Shari Springer Berman
966,nm3351620,Vijay Lalwani
967,nm2270723,Jorge Colón
968,nm0002083,Carl Franklin
969,nm0654858,Ferzan Ozpetek
970,nm0001708,Joel Schumacher
971,nm0789054,Ian Sharp
972,nm0950759,Woo-Ping Yuen
973,nm0000278,Pernilla August
974,nm0698184,Priyadarshan
975,nm0142286,D.J. Caruso
976,nm0000809,Daniel Auteuil
977,nm1135423,Darren Lynn Bousman
978,nm0719208,Chris Renaud
979,nm2880284,Maja Borg
980,nm1079001,Eugenio Mira
981,nm0000915,Bruce Beresford
982,nm0131821,Seth Camillo
983,nm3907861,Christian Labhart
984,nm0496312,Patrice Leconte
985,nm0922346,Simon West
986,nm1360702,Stéphane Rybojad
987,nm0711745,Mani Ratnam
988,nm1039438,Zaida Bergroth
989,nm0580101,Kad Merad
990,nm0841041,Lotte Svendsen
991,nm0871121,Antonio Trashorras
992,nm0875448,Yasuo Tsuruhashi
993,nm4062319,Djo Munga
994,nm0151492,Alex Chandon
995,nm0112668,Hilary Brougher
996,nm0305563,Adrián García Bogliano
997,nm0035404,Montxo Armendáriz
998,nm1098726,Milorad Milinkovic
999,nm1381100,Kyle Newman
1000,nm0915723,Gillian Wearing
1001,nm0321102,Sabine Gisiger
1002,nm0404080,Gérald Hustache-Mathieu
1003,nm1050748,Nicholas D. Wrathall
1004,nm2741686,Patrick Barry
1005,nm0369030,Christopher Hatton
1006,nm0581465,Sé Merry Doyle
1007,nm1286935,Mariano Cohn
1008,nm0962849,Maggie Carey
1009,nm0742941,Gianfranco Rosi
1010,nm0490582,Laura Lau
1011,nm0954483,Aleksandr Zeldovich
1012,nm0605266,Mark Mori
1013,nm4183075,Arjun Rose
1014,nm1883724,Laura Schroeder
1015,nm1437690,Stephan Streker
1016,nm0394776,Sherry Hormann
1017,nm0935863,Michael Winterbottom
1018,nm0613851,Celina Murga
1019,nm0761603,Jon Sanders
1020,nm0274407,Patricia Ferreira
1021,nm0791556,Jon Shenk
1022,nm0210701,Manoel de Oliveira
1023,nm0939540,Andrés Wood
1024,nm1970269,Trisha Ziff
1025,nm2227980,Anthony Scott Burns
1026,nm0185063,James Cox
1027,nm0157222,Austin Chick
1028,nm3321182,Giddens Ko
1029,nm4589011,Byeong-gon Kim
1030,nm1449455,Gonzalo Calzada
1031,nm0747849,Joseph Ruben
1032,nm0473095,Waldemar Krzystek
1033,nm0004303,Gavin Hood
1034,nm4681443,Jetniphut Sa-Shing
1035,nm4679912,Linshan Zhao
1036,nm7278299,Anu Menon
1037,nm4695054,Kristina Lindström
1038,nm0532263,Greg MacGillivray
1039,nm3584506,Gerard Barrett
1040,nm0032925,Shinji Aramaki
1041,nm4511331,Dean Hewison
1042,nm3946960,Carlos Cañeque
1043,nm0516222,Luigi Lo Cascio
1044,nm0585344,Jim Mickle
1045,nm3644812,Sung-hee Jo
1046,nm0302916,Guillaume Gallienne
1047,nm0491259,Mélanie Laurent
1048,nm4961829,Heitor D'Alincourt
1049,nm0643582,Ramón Obón
1050,nm2277061,Jean-Marc Rudnicki
1051,nm1983400,Soundarya R. Ashwin
1052,nm0740963,Jaime Rosales
1053,nm1379432,Daniela Broitman
1054,nm0262098,Anne-Marie Etienne
1055,nm1193612,Miguel Alcantud
1056,nm0273863,Pascale Ferran
1057,nm1633015,Michel Franco
1058,nm0595921,Sandhya Mohan
1059,nm0368662,Jonathan Haswell
1060,nm0782430,Ulrich Seidl
1061,nm1743370,Ahmet Sönmez
1062,nm2517015,Lisa Marie Gamlem
1063,nm2702299,Angie Chen
1064,nm0744834,Eli Roth
1065,nm0193508,Simon Curtis
1066,nm0407067,Álex de la Iglesia
1067,nm0769012,Glen Scantlebury
1068,nm1817791,Dominique Schilling
1069,nm1935333,Heike Bachelier
1070,nm0576298,Olivier Megaton
1071,nm0833889,Todd Strauss-Schulson
1072,nm1335378,V.K. Prakash
1073,nm0814469,Sion Sono
1074,nm1064646,Jonas Alexander Arnby
1075,nm5627073,Lee Keun Woo
1076,nm3196030,Ernesto Oña
1077,nm1083489,Kevin Munroe
1078,nm0644012,Andre Odendaal
1079,nm0303561,Diego Galán
1080,nm1827931,William Eubank
1081,nm3552673,Thomas Daley
1082,nm0330185,Fiona Gordon
1083,nm1104118,Ki-duk Kim
1084,nm3422992,Andrei Konst
1085,nm3401991,Jakob Lass
1086,nm0872062,Brian Trenchard-Smith
1087,nm1137289,Brillante Mendoza
1088,nm0474398,Nagesh Kukunoor
1089,nm0972104,Peter Sattler
1090,nm0041947,Daniel Augusto
1091,nm1306200,Pascal Plisson
1092,nm2296528,Jon Erwin
1093,nm3311094,Keishi Ohtomo
1094,nm0106620,Barbara Bredero
1095,nm0749303,Paolo Ruffini
1096,nm0002167,Gianni Amelio
1097,nm3189793,Alexandros Avranas
1098,nm4240055,Steve Hoover
1099,nm3188946,Daisuke Miura
1100,nm3370930,Takashi Kubota
1101,nm5864467,Pitak Panprem
1102,nm2305561,Javier Colinas
1103,nm1476838,Maciej Pisarek
1104,nm0562775,Mimi Maynard
1105,nm0518836,Kenneth Lonergan
1106,nm0811583,Zack Snyder
1107,nm1442873,Mika Taanila
1108,nm2247200,Albert Serra
1109,nm0000231,Oliver Stone
1110,nm0032714,Sharif Arafah
1111,nm0068034,Anthony Bell
1112,nm0001282,Tony Goldwyn
1113,nm0442455,Mika Kaurismäki
1114,nm1206844,Drew Goddard
1115,nm0833889,Todd Strauss-Schulson
1116,nm0749263,Mark Ruffalo
1117,nm1697112,Adam Green
1118,nm3094978,Srdjan Spasojevic
1119,nm1701257,Jonathan Mossek
1120,nm0706296,Stewart Raffill
1121,nm0492315,Dennis Law
1122,nm2284484,Gareth Edwards
1123,nm0704664,Ilmar Raag
1124,nm0218022,Benoît Delépine
1125,nm0515913,Alexis Lloyd
1126,nm0001241,Stephen Frears
1127,nm3582858,Jens Neubert
1128,nm1001345,Mohan Raja
1129,nm0391502,Hannes Holm
1130,nm0652020,Valdís Óskarsdóttir
1131,nm0535351,Tetsu Maeda
1132,nm1213712,Matthew Parkhill
1133,nm0179576,Antony Cordier
1134,nm0369686,Leander Haußmann
1135,nm0482592,Dante Lam
1136,nm0871086,Pablo Trapero
1137,nm0016176,Juana Macías
1138,nm0005846,Gernot Roll
1139,nm0002132,Amy Heckerling
1140,nm0655683,José Padilha
1141,nm0470968,Randolph Kret
1142,nm0948488,Hiromasa Yonebayashi
1143,nm1172044,Sabrina Farji
1144,nm1349318,Sajid Khan
1145,nm1953107,U. Roberto Romano
1146,nm2539328,Rohit Dhawan
1147,nm2898003,Prem Soni
1148,nm1287472,Hiroshi Nishikiori
1149,nm0000498,Matthew Lillard
1150,nm0631590,Johan Nijenhuis
1151,nm0159116,Sung Pong Choo
1152,nm0491259,Mélanie Laurent
1153,nm1636823,Alyona Zvantsova
1154,nm0419494,Jose Javier Reyes
1155,nm0619762,Mira Nair
1156,nm1012501,Rupert Wyatt
1157,nm0603299,Stefano Mordini
1158,nm0263179,Rodney Evans
1159,nm0648902,Fabien Onteniente
1160,nm0482592,Dante Lam
1161,nm2195993,Konstantin Buslov
1162,nm0807033,Andrey Smirnov
1163,nm1672051,Régis Roinsard
1164,nm1421754,K. Selvaraghavan
1165,nm1286742,Nathalie Borgers
1166,nm4706945,Caner Erzincan
1167,nm0222150,Prabhu Deva
1168,nm3713723,Angad Bhalla
1169,nm0431172,Duane Journey
1170,nm0083015,Thierry Binisti
1171,nm4731372,Yoko Ikeda
1172,nm4734730,Un Cho
1173,nm0898603,Christian Vincent
1174,nm0805246,Bohdan Sláma
1175,nm0899121,Thomas Vinterberg
1176,nm0142517,Hugo Carvana
1177,nm0798595,Breno Silveira
1178,nm2023295,Roque Cameselle
1179,nm1229323,Jon Wright
1180,nm1493163,Alex Karpovsky
1181,nm0618996,Vivian Naefe
1182,nm0167562,H.M. Coakley
1183,nm0832669,Vera Storozheva
1184,nm2960065,Diony Kempen
1185,nm1203596,Kim Mordaunt
1186,nm0519961,Victor Lopes
1187,nm1312629,Alain Gsponer
1188,nm0000631,Ridley Scott
1189,nm0027733,Kjell-Åke Andersson
1190,nm3429386,Marianna Brennand Fortes
1191,nm1258686,Joachim Trier
1192,nm0718645,Ivan Reitman
1193,nm0613851,Celina Murga
1194,nm3015153,Aleksandr Melnik
1195,nm4618770,F.C. Hamman
1196,nm4914875,Gerard Smyth
1197,nm2460093,Jaime Zevallos
1198,nm1084488,Umesh Shukla
1199,nm3625642,Egor Anashkin
1200,nm1994773,Obi Emelonye
1201,nm1888232,Alicja Jaworski
1202,nm0586281,Takashi Miike
1203,nm2128467,Lina Esco
1204,nm6780137,Prasad Ramar
1205,nm0184308,Andrés Couturier
1206,nm1918304,Esther May Campbell
1207,nm1006992,Federico Finkielstain
1208,nm0451799,Eric Khoo
1209,nm4148261,Oguz Celik
1210,nm1356951,Alice Winocour
1211,nm0702797,Steven Quale
1212,nm0774420,Frédéric Schoendoerffer
1213,nm1940493,Ari Alexander Ergis Magnússon
1214,nm1793079,Fede Alvarez
1215,nm2502776,Fabio Massa
1216,nm0728048,Maria Ripoll
1217,nm6895146,Park Gyu Taek
1218,nm4104149,Henrik Martin Dahlsbakken
1219,nm1358366,Andrew Hyatt
1220,nm2317858,Talal Selhami
1221,nm3679540,Philippe Lesage
1222,nm4718657,Pierluigi Di Lallo
1223,nm4917974,Ali Adnan Özgür
1224,nm4146491,Salmon de Jager
1225,nm0181525,Eduard Cortés
1226,nm0585011,Roger Michell
1227,nm0626090,Jack Neo
1228,nm2572228,Jeethu Joseph
1229,nm0814469,Sion Sono
1230,nm5959317,Eloïse Lang
1231,nm0012541,Nikkhil Advani
1232,nm2836676,Michael Thelin
1233,nm2754122,Pietro Marcello
1234,nm0904008,Roland Vranik
1235,nm1108967,Christos Dimas
1236,nm1460159,Rohit Shetty
1237,nm4577722,Wilson Chin
1238,nm1451398,Alec Su
1239,nm3726993,Eunhee Huh
1240,nm2401653,Tat Binh Dang
1241,nm1086956,Gustave Kervern
1242,nm0195301,Sebastián D'Angelo
1243,nm7284686,Vitaly Reingeverts
1244,nm4784536,Neeraj Ghaywan
1245,nm2543162,Gabe Turner
1246,nm2389045,Tomohiro Kawamura
1247,nm0001460,Mimi Leder
1248,nm3894334,Kate Mulleavy
1249,nm5123627,Atharv Baluja
1250,nm0227625,Sheng Ding
1251,nm7335981,Mehmet Kurtulus
1252,nm3891102,Manu Riche
1253,nm0621048,Simon Napier-Bell
1254,nm1650373,Maksim Sveshnikov
1255,nm1274203,Martín Rosete
1256,nm0241622,Bruno Dumont
1257,nm0823721,Ben Stassen
1258,nm0220774,Arnaud des Pallières
1259,nm5033906,Chris Mul
1260,nm2651069,Patricio Valladares
1261,nm7419883,Isioro Tokunbo Jaboro
1262,nm7424713,Hao Zhang
1263,nm0950000,Robert Young
1264,nm0946734,David Yates
1265,nm2346569,Darius Clark Monroe
1266,nm0031078,Steve Antin
1267,nm0001241,Stephen Frears
1268,nm2165066,Carles Torrens
1269,nm0665548,Neeraj Pathak
1270,nm0160840,Jon M. Chu
1271,nm0466349,Baltasar Kormákur
1272,nm0093934,Fredrik Bond
1273,nm3529882,Llorent Barajas
1274,nm0580698,Isabelle Mergault
1275,nm0585011,Roger Michell
1276,nm1950075,Anthony Silverston
1277,nm0366667,Leslie Zemeckis
1278,nm0861108,Tomasz Thomson
1279,nm0179038,Emiliano Corapi
1280,nm3654605,Ronan Chapalain
1281,nm0590122,Mike Mills
1282,nm0232504,Tung-Shing Yee
1283,nm0498212,Sang-il Lee
1284,nm3688090,Jaime Osorio Marquez
1285,nm0217433,Gaby Dellal
1286,nm2838692,Toshio Lee
1287,nm0344496,Adrian Grunberg
1288,nm0536057,Mike Magidson
1289,nm0006554,Rodrigo García
1290,nm0325452,Karl Golden
1291,nm1969131,Pornchai Hongrattanaporn
1292,nm3108153,Tsutomu Hanabusa
1293,nm1802906,Maxi Valero
1294,nm0003418,Rob Cohen
1295,nm2038130,Anna Kazejak
1296,nm0263009,Marc Evans
1297,nm2403079,Dominic Burns
1298,nm0001402,Terry Jones
1299,nm0484907,Christopher Landon
1300,nm0049033,Nick Baker-Monteys
1301,nm0553917,Malu De Martino
1302,nm4154470,M.L. Pundhevanop Dhewakul
1303,nm0611655,Piotr Mularuk
1304,nm4140289,Stephen Brown
1305,nm0000338,Francis Ford Coppola
1306,nm0366004,Mary Harron
1307,nm0802679,Yuthlert Sippapak
1308,nm0237527,Andreas Dresen
1309,nm2126069,Frank Henry
1310,nm3809488,Sergio Sánchez Suárez
1311,nm0551358,Joshua Marston
1312,nm0744595,Susanne Rostock
1313,nm1699659,Hakan Algül
1314,nm0501281,Ella Lemhagen
1315,nm0116263,Francesco Bruni
1316,nm1965972,Konstantin Bojanov
1317,nm0726638,Patricia Riggen
1318,nm3651567,James Plumb
1319,nm3271578,Vincent Morisset
1320,nm0935664,Alex Winter
1321,nm1119645,Lynn Shelton
1322,nm4676168,Cemil Agacikoglu
1323,nm0078519,Max Bervy
1324,nm0108684,Duncan Bridgeman
1325,nm0521974,Todd Louiso
1326,nm1637163,Sophon Sakdaphisit
1327,nm1481060,Léa Fazer
1328,nm2709019,Rodrigo Bittencourt
1329,nm1018426,Gonzalo López-Gallego
1330,nm3649679,Young-Sung Sohn
1331,nm4711112,Laurence Connor
1332,nm0403101,Hermine Huntgeburth
1333,nm4723772,Juraj Sajmovic
1334,nm3613566,Sang-ho Yeon
1335,nm1118351,Jalmari Helander
1336,nm3192117,Xavier Gassió
1337,nm0000517,Terrence Malick
1338,nm0162166,Milan Cieslar
1339,nm1234631,Arne Toonen
1340,nm1699703,Özer Kiziltan
1341,nm0006845,Sally Potter
1342,nm0311532,Grant Gee
1343,nm1128037,Ruben Östlund
1344,nm0743671,Matt Ross
1345,nm1069826,Gautham Menon
1346,nm0080333,Vikram Bhatt
1347,nm0359387,John Lee Hancock
1348,nm0802248,Tarsem Singh
1349,nm1104944,Heitor Dhalia
1350,nm1060010,Stuart Murdoch
1351,nm2932959,Vladimir Toropchin
1352,nm0134503,Saara Cantell
1353,nm1416704,Raúl Quintanilla
1354,nm0806492,Leslie Small
1355,nm5502999,Alan Hicks
1356,nm1905310,Jeff Zimbalist
1357,nm0001674,Chris Rock
1358,nm1802274,William Olsson
1359,nm0505183,Grégory Levasseur
1360,nm5613749,Paul Goodwin
1361,nm4716665,Héctor Muniente
1362,nm5642112,Yüksel Torun
1363,nm0603446,Yolande Moreau
1364,nm0748207,Sergio Rubini
1365,nm1103162,Tim Story
1366,nm2573005,Susanna Fogel
1367,nm1326535,Sundar C.
1368,nm0839397,Masayuki Suo
1369,nm5689944,Aleksey Chupov
1370,nm1462096,Diego Fernández
1371,nm1672969,J.-P. Valkeapää
1372,nm5744728,Gokul Krishna
1373,nm6196481,Rami Kaddoura
1374,nm1748907,Henry Bedwell
1375,nm0839268,Kjell Sundvall
1376,nm0807023,Natalia Smirnoff
1377,nm2772598,Sergio Basso
1378,nm0246903,Doris Dörrie
1379,nm1481060,Léa Fazer
1380,nm1046328,Ki-hwan Oh
1381,nm2680506,Sharat Katariya
1382,nm1309061,Tony West
1383,nm1027519,Javier Ruiz Caldera
1384,nm0210193,Ivano De Matteo
1385,nm0114182,Margaret Brown
1386,nm0687546,Erika Pluhar
1387,nm3384558,Vasiliy Sigarev
1388,nm1496686,Trey Nelson
1389,nm1126058,Barbara Gräftner
1390,nm2971827,Je-gu Yun
1391,nm1490776,Alberto Mar
1392,nm3901911,Sergio Manfio
1393,nm0709182,Jorge Ramírez Suárez
1394,nm1191388,Francisco Varone
1395,nm0740448,Stefan Roos
1396,nm3460526,Solveig Melkeraaen
1397,nm6456477,Hyun-Jong Lee
1398,nm0844155,Piotr Szkopiak
1399,nm4058904,Chaitanya Tamhane
1400,nm2410311,Dean Israelite
1401,nm0779524,Luke Scott
1402,nm2853214,Kan Ishibashi
1403,nm2239717,David Mrnka
1404,nm5215176,Kirati Nakintanon
1405,nm3419080,Greg A. Sager
1406,nm1119880,Colin Trevorrow
1407,nm6411209,Julieta Sans
1408,nm1910832,Jayant Gilatar
1409,nm1580400,Clay Staub
1410,nm7270850,Efrain Bahamon P
1411,nm3482452,Fernanda Ramondo
1412,nm0899501,Paolo Virzì
1413,nm0842339,Doug Sweetland
1414,nm0005628,Oliver Schmitz
1415,nm6119117,Jung-hwan Kim
1416,nm1114700,Conor McMahon
1417,nm0482438,Maarit Lalli
1418,nm0160900,Yen-Ping Chu
1419,nm2534923,Jenée LaMarque
1420,nm0092115,Thomas Bohn
1421,nm1983138,Rergchai Poungpetch
1422,nm0407392,Matti Ijäs
1423,nm0633925,Marie Noëlle
1424,nm2293399,Kate Barker-Froyland
1425,nm0343185,Wolfgang Groos
1426,nm2410081,Lok Man Leung
1427,nm1394119,Chil-in Kwon
1428,nm1284318,Enrico C. Santos
1429,nm4368568,Johan Kaos
1430,nm2852166,Vlad Yudin
1431,nm5110458,David Doucette
1432,nm0080220,Sanjay Leela Bhansali
1433,nm0661837,Hun-Su Park
1434,nm0910424,Hans Walther
1435,nm0223522,David Dhawan
1436,nm0116254,Valeria Bruni Tedeschi
1437,nm4897036,Balaji Mohan
1438,nm4902251,Kerim Barutcu
1439,nm1908344,Toni Trupia
1440,nm2590202,Sachin Kundalkar
1441,nm3046955,Zephyr Benson
1442,nm2167213,Henning Backhaus
1443,nm0306335,Manuel J. García
1444,nm1408629,Devin McGinn
1445,nm0617407,Aleksi Mäkelä
1446,nm0939147,Jing Wong
1447,nm1473428,Cédric Jimenez
1448,nm0464781,Toshiaki Komura
1449,nm0393254,Sang-soo Hong
1450,nm0340436,Kevin Greutert
1451,nm0062189,Signe Baumane
1452,nm0468109,Pavel Koutský
1453,nm0551217,Tonie Marshall
1454,nm1016428,James Marsh
1455,nm0110557,Christo Brock
1456,nm0682251,Leonardo Pieraccioni
1457,nm5758229,Bing Wang
1458,nm5772550,Palatpol Mingpornpichit
1459,nm1066739,Yukihiko Tsutsumi
1460,nm0269463,Jon Favreau
1461,nm3862096,Karen E. Francis
1462,nm0646409,Tim Oliehoek
1463,nm3034178,Desiree Akhavan
1464,nm1068981,Noaz Deshe
1465,nm0021899,Michael Almereyda
1466,nm0117556,Hallvard Bræin
1467,nm0160840,Jon M. Chu
1468,nm2433588,Qunshu Gao
1469,nm3510385,Ariel Kleiman
1470,nm0494558,Didier Le Pêcheur
1471,nm3619993,Thomas Cailley
1472,nm1266566,Jefferson Moneo
1473,nm4260569,A. Sarkunam
1474,nm5982714,Kriangkrai Vachiratamporn
1475,nm1198470,Marc Rensing
1476,nm0005616,Aaron Woodley
1477,nm1979167,Note Chern-Yim
1478,nm1379002,David Robert Mitchell
1479,nm1921345,Steven C. Miller
1480,nm3901850,Kôji Maeda
1481,nm5114496,Jay Daniel Hendricks
1482,nm6018121,Ming-Feng Liu
1483,nm1427149,Andrew Rossi
1484,nm0608999,Jesse Moss
1485,nm0393155,Edgar Honetschläger
1486,nm1387503,Martha Stephens
1487,nm0958969,Harald Zwart
1488,nm0122184,Daniel Burman
1489,nm0237527,Andreas Dresen
1490,nm4455334,Weiran Li
1491,nm0740963,Jaime Rosales
1492,nm6043774,Pete Peter
1493,nm2014132,Takayuki Hirao
1494,nm0429535,Steven de Jong
1495,nm0659023,Pan Nalin
1496,nm0000881,Michael Bay
1497,nm4618770,F.C. Hamman
1498,nm1237695,Hernán Findling
1499,nm0004217,André Øvredal
1500,nm4941030,Jason Zada
1501,nm6162091,Franziska Schönenberger
1502,nm1684951,Robert Cannon
1503,nm0912334,Alex van Warmerdam
1504,nm0954704,Roschdy Zem
1505,nm6238684,Sergio Monsalve
1506,nm0053228,Ernie Barbarash
1507,nm0392813,Johannes Holzhausen
1508,nm0751577,Anthony Russo
1509,nm0290556,James Franco
1510,nm1905770,Zheng Xu
1511,nm6948352,Ferris Lin
1512,nm4355349,Maxime Govare
1513,nm1069826,Gautham Menon
1514,nm1698635,Ilker Ayrik
1515,nm0661345,Neri Parenti
1516,nm0919369,Paul Weitz
1517,nm2699710,Jill Wong
1518,nm3360302,Kwong-yiu Lee
1519,nm0134503,Saara Cantell
1520,nm1862815,Venkat Prabhu
1521,nm2162785,Johanna Schwartz
1522,nm0619762,Mira Nair
1523,nm2366202,Saskia Walker
1524,nm0590122,Mike Mills
1525,nm1329166,Raja Menon
1526,nm3550361,Sarik Andreasyan
1527,nm3035371,Abbas Fahdel
1528,nm2152590,Ryan Travis
1529,nm2011544,Brady Hall
1530,nm5584045,Arab Nasser
1531,nm0797041,Ted Sieger
1532,nm3324444,Tair Mamedov
1533,nm3550361,Sarik Andreasyan
1534,nm0814469,Sion Sono
1535,nm0001804,Stanley Tucci
1536,nm0400724,Kathleen Hughes
1537,nm0543647,Manousos Manousakis
1538,nm1914394,Timothy Woodward Jr.
1539,nm4716891,François Prévôt-Leygonie
1540,nm0635895,Rufus Norris
1541,nm5878393,Ani Alva Helfer
1542,nm2758967,Dan Villegas
1543,nm0201094,Jean-Pierre Dardenne
1544,nm0381305,Ed Herzog
1545,nm4697611,Giedre Zickyte
1546,nm0463581,Timo Koivusalo
1547,nm0501435,Kasi Lemmons
1548,nm0553237,Pierre-François Martin-Laval
1549,nm0183419,Delphine Coulin
1550,nm0159507,Stephen Chow
1551,nm7356134,Kim Kwang-tae
1552,nm0509828,Clay Liford
1553,nm7368361,Jean-Jacques Denis
1554,nm5526516,Simonas Askelavicius
1555,nm0628913,Mbongeni Ngema
1556,nm6405547,Yuvaraj Dhayalan
1557,nm4470672,Halkawt Mustafa
1558,nm2007568,Tom Lin
1559,nm1046044,Gary Wing-Lun Mak
1560,nm7438810,Zhengchao Xu
1561,nm3526488,Kôichirô Miki
1562,nm1327703,Yoshihiro Nakamura
1563,nm3759164,Brandon Moore
1564,nm2601775,Yûichirô Hirakawa
1565,nm6025628,Aymen Khoja
1566,nm0110292,Fausto Brizzi
1567,nm0015359,Fatih Akin
1568,nm4104149,Henrik Martin Dahlsbakken
1569,nm2120871,Pema Tseden
1570,nm2348149,Marcus Ligocki
1571,nm2201450,Alper Mestçi
1572,nm3146722,Selim Evci
1573,nm1037507,Elisabeth Scharang
