,title_id,Country,Budget,Opening Weekend USA,Gross USA,Cumulative Worldwide Gross,Runtime
583,tt5091014,Australia,,,,"$11,951",105 min
584,tt5091530,USA,,,,,92 min
585,tt5096470,UK,,,,,100 min
586,tt5097032,Germany,,,,,90 min
587,tt5098050,Germany,,,,,80 min
588,tt5108538,Netherlands,,,,,71 min
589,tt5108928,Denmark,,,,,80 min
590,tt5110398,Venezuela,"VEB250,000",,,,46 min
591,tt5112050,Italy,,,,,52 min
592,tt5112052,Thailand,,,,,105 min
593,tt5112270,Belgium,,,,,16 min
594,tt5112436,Spain,"EUR300,000",,,,
595,tt5114982,France,,,,"$1,223,583",100 min
596,tt5115676,Germany,,,,,90 min
597,tt5115954,Kazakhstan,,,,,78 min
598,tt5118198,Japan,,,,,
599,tt5118942,Japan,,,,,
600,tt5119678,USA,"$10,000",,,,96 min
601,tt5120120,Colombia,"$235,000",,,,90 min
602,tt5125518,Spain,,,,,85 min
603,tt5125576,India,,,,,125 min
604,tt5127240,Italy,,,,,20 min
605,tt5127252,Sweden,,,,,59 min
606,tt5127370,Colombia,,,,,98 min
607,tt5128220,USA,,,,,102 min
608,tt5129392,Italy,,,,,72 min
609,tt5129866,Germany,,,,,73 min
610,tt5130956,USA,,,,,109 min
611,tt5131890,Chile,,,,,57 min
612,tt5136162,Canada,,,,,86 min
613,tt5136528,USA,,,,,12 min
614,tt5136686,Australia,,,,,85 min
615,tt5139394,USA,,,,,56 min
616,tt5139752,USA,,,,,75 min
617,tt5139780,USA,,,,,22 min
618,tt5140164,USA,"$1,950,000",,,,
619,tt5140228,USA,,,,,130 min
620,tt5142434,Denmark,,,,,58 min
621,tt5142644,Brazil,,,,,50 min
622,tt5143024,USA,,,,,45 min
623,tt5143270,USA,,,,,
624,tt5143368,USA,"$15,000",,,,83 min
625,tt5143814,South Korea,,,,,88 min
626,tt5147626,India,"INR5,000,000",,,,101 min
627,tt5149994,Malaysia,,,,,90 min
628,tt5152532,Egypt,,,,,75 min
629,tt5153308,Russia,,,,,65 min
630,tt5154528,Turkey,"TRL500,000",,,"$319,360",79 min
631,tt5155170,Canada,,,,,
632,tt5156480,USA,,,,,
633,tt5159008,UK,"GBP7,000",,,,
634,tt5159694,USA,,,,,
635,tt5162648,Italy,"EUR300,000",,,,
636,tt5163566,Brazil,,,,,103 min
637,tt5166852,USA,,,,,64 min
638,tt5170144,USA,"$40,000",,,,88 min
639,tt5173032,USA,,"$7,137,","$73,121","$73,121",96 min
640,tt5173942,Estonia,,,,,3 min
641,tt5175168,India,,,,,
642,tt5176648,Canada,,,,,88 min
643,tt5179398,USA,,,,,114 min
644,tt5181262,USA,,,,,
645,tt5182558,New Zealand,,,,,82 min
646,tt5183284,Canada,,,,,80 min
647,tt5185994,Germany,,,,,101 min
648,tt5189628,USA,,,,,27 min
649,tt5189860,Brazil,,,,$687,90 min
650,tt5191050,Poland,,,,,80 min
651,tt5195878,Mexico,"$133,977",,,,70 min
652,tt5198068,Luxembourg,,,,,100 min
653,tt5199110,Austria,"EUR60,000",,,,111 min
654,tt5199290,USA,,,,,94 min
655,tt5200736,India,,,,,146 min
656,tt5204292,USA,,,,,46 min
657,tt5205104,Germany,,,,,80 min
658,tt5205362,UK,,,,,
659,tt5212488,UK,,,,,76 min
660,tt5213256,Romania,,,,,
661,tt5215468,Brazil,,,,,80 min
662,tt5215942,Russia,,,,,150 min
663,tt5216780,India,,,,,
664,tt5216810,India,,,,,123 min
665,tt5217114,Germany,"EUR4,000",,,,80 min
666,tt5224122,USA,"$35,000",,,,52 min
667,tt5225580,Nepal,,,,,135 min
668,tt5226194,Puerto Rico,,,,,
669,tt5226466,India,"INR50,000,000",,,,124 min
670,tt5228780,Kuwait,,,,,45 min
671,tt5230874,USA,,,,,87 min
672,tt5232294,USA,"$78,000",,,,93 min
673,tt5232468,UK,,,,,
674,tt5234510,Spain,EUR2,,,"$134,672",
675,tt5235222,United Arab Emirates,"$73,000",,,,97 min
676,tt5237742,Mexico,,,,,90 min
677,tt5238904,USA,,,,,93 min
678,tt5239942,USA,,"$12,668,","$12,668","$12,668",106 min
679,tt5240748,India,,,,,95 min
680,tt5244454,Dominican Republic,,,,,
681,tt5246144,Latvia,"EUR120,000",,,,68 min
682,tt5246450,Brazil,,,,,
683,tt5246928,USA,,,,,85 min
684,tt5247780,Dominican Republic,"DOP16,000,000",,,,90 min
685,tt5250252,Japan,,,,,
686,tt5252606,USA,"$35,000",,,,96 min
687,tt5253158,South Korea,,,,,65 min
688,tt5253438,USA,,,,,
689,tt5256238,Norway,"NOK2,500,000",,,,70 min
690,tt5256918,USA,"$21,000",,,,
691,tt5260948,Denmark,"DKK150,000",,,,
692,tt5263876,Japan,,,,,100 min
693,tt5264398,USA,,,,,
694,tt5264718,Mexico,,,,,10 min
695,tt5267430,USA,"$3,000",,,,
696,tt5269646,France,,,,,100 min
697,tt5270034,USA,,,,,56 min
698,tt5271582,Japan,,,,,78 min
699,tt5274440,Norway,"NOK100,000",,,,
700,tt5278398,USA,,,,,
701,tt5278850,China,,,,,
702,tt5289310,Japan,,,,,
703,tt5289734,Malaysia,,,,,80 min
704,tt5290620,India,,,,"$4,429,709",124 min
705,tt5294164,France,"EUR15,000",,,,96 min
706,tt5294966,Japan,,"$27,880,","$272,132","$5,382,886",118 min
707,tt5295418,Japan,,,,,
708,tt5298892,USA,"$1,000",,,,70 min
709,tt5299266,India,"INR20,000,000",,,,
710,tt5300666,China,"CNY5,000,000",,,,94 min
711,tt5300730,Japan,,,,,63 min
712,tt5300832,Japan,,,,,70 min
713,tt5301956,Japan,,,,,
714,tt5302480,Israel,,,,,88 min
715,tt5304998,USA,"$20,000",,,,72 min
716,tt5306178,Japan,,,,,70 min
717,tt5307272,USA,,,,,83 min
718,tt5308084,Belgium,"EUR10,000",,,,61 min
